Condition,CodeType,DxCodeLocation,DxCode,,,,,,
HYPERT,ICD10DX,ANY,I10,,,,,,
HYPERT,ICD10DX,ANY,I11.0,,,,,,
HYPERT,ICD10DX,ANY,I11.9,,,,,,
HYPERT,ICD10DX,ANY,I12.0,,,,,,
HYPERT,ICD10DX,ANY,I12.9,,,,,,
HYPERT,ICD10DX,ANY,I13.0,,,,,,
HYPERT,ICD10DX,ANY,I13.10,,,,,,
HYPERT,ICD10DX,ANY,I13.11,,,,,,
HYPERT,ICD10DX,ANY,I13.2,,,,,,
HYPERT,ICD10DX,ANY,I15.0,,,,,,
HYPERT,ICD10DX,ANY,I15.1,,,,,,
HYPERT,ICD10DX,ANY,I15.2,,,,,,
HYPERT,ICD10DX,ANY,I15.8,,,,,,
HYPERT,ICD10DX,ANY,I15.9,,,,,,
HYPERT,ICD10DX,ANY,I67.4,,,,,,
HYPERT,ICD10DX,ANY,N26.2,,,,,,
HYPERT,ICD9DX,ANY,362.11,,,,,,
HYPERT,ICD9DX,ANY,401,,,,,,
HYPERT,ICD9DX,ANY,401.1,,,,,,
HYPERT,ICD9DX,ANY,401.9,,,,,,
HYPERT,ICD9DX,ANY,402,,,,,,
HYPERT,ICD9DX,ANY,402.01,,,,,,
HYPERT,ICD9DX,ANY,402.1,,,,,,
HYPERT,ICD9DX,ANY,402.11,,,,,,
HYPERT,ICD9DX,ANY,402.9,,,,,,
HYPERT,ICD9DX,ANY,402.91,,,,,,
HYPERT,ICD9DX,ANY,403,,,,,,
HYPERT,ICD9DX,ANY,403.01,,,,,,
HYPERT,ICD9DX,ANY,403.1,,,,,,
HYPERT,ICD9DX,ANY,403.11,,,,,,
HYPERT,ICD9DX,ANY,403.9,,,,,,
HYPERT,ICD9DX,ANY,403.91,,,,,,
HYPERT,ICD9DX,ANY,404,,,,,,
HYPERT,ICD9DX,ANY,404.01,,,,,,
HYPERT,ICD9DX,ANY,404.02,,,,,,
HYPERT,ICD9DX,ANY,404.03,,,,,,
HYPERT,ICD9DX,ANY,404.1,,,,,,
HYPERT,ICD9DX,ANY,404.11,,,,,,
HYPERT,ICD9DX,ANY,404.12,,,,,,
HYPERT,ICD9DX,ANY,404.13,,,,,,
HYPERT,ICD9DX,ANY,404.9,,,,,,
HYPERT,ICD9DX,ANY,404.91,,,,,,
HYPERT,ICD9DX,ANY,404.92,,,,,,
HYPERT,ICD9DX,ANY,404.93,,,,,,
HYPERT,ICD9DX,ANY,405.01,,,,,,
HYPERT,ICD9DX,ANY,405.09,,,,,,
HYPERT,ICD9DX,ANY,405.11,,,,,,
HYPERT,ICD9DX,ANY,405.19,,,,,,
HYPERT,ICD9DX,ANY,405.91,,,,,,
HYPERT,ICD9DX,ANY,405.99,,,,,,
HYPERT,ICD9DX,ANY,437.2,,,,,,
HYPOTH,ICD10DX,ANY,E01.8,,,,,,
HYPOTH,ICD10DX,ANY,E02,,,,,,
HYPOTH,ICD10DX,ANY,E03.2,,,,,,
HYPOTH,ICD10DX,ANY,E03.3,,,,,,
HYPOTH,ICD10DX,ANY,E03.8,,,,,,
HYPOTH,ICD10DX,ANY,E03.9,,,,,,
HYPOTH,ICD10DX,ANY,E89.0,,,,,,
HYPOTH,ICD9DX,ANY,244,,,,,,
HYPOTH,ICD9DX,ANY,244.1,,,,,,
HYPOTH,ICD9DX,ANY,244.2,,,,,,
HYPOTH,ICD9DX,ANY,244.3,,,,,,
HYPOTH,ICD9DX,ANY,244.8,,,,,,
HYPOTH,ICD9DX,ANY,244.9,,,,,,
ISCHMCHT,ICD10DX,ANY,I20.0,,,,,,
ISCHMCHT,ICD10DX,ANY,I20.1,,,,,,
ISCHMCHT,ICD10DX,ANY,I20.8,,,,,,
ISCHMCHT,ICD10DX,ANY,I20.9,,,,,,
ISCHMCHT,ICD10DX,ANY,I21.01,,,,,,
ISCHMCHT,ICD10DX,ANY,I21.02,,,,,,
ISCHMCHT,ICD10DX,ANY,I21.09,,,,,,
ISCHMCHT,ICD10DX,ANY,I21.11,,,,,,
ISCHMCHT,ICD10DX,ANY,I21.19,,,,,,
ISCHMCHT,ICD10DX,ANY,I21.21,,,,,,
ISCHMCHT,ICD10DX,ANY,I21.29,,,,,,
ISCHMCHT,ICD10DX,ANY,I21.3,,,,,,
ISCHMCHT,ICD10DX,ANY,I21.4,,,,,,
ISCHMCHT,ICD10DX,ANY,I21.A1,,,,,,
ISCHMCHT,ICD10DX,ANY,I21.A9,,,,,,
ISCHMCHT,ICD10DX,ANY,I22.0,,,,,,
ISCHMCHT,ICD10DX,ANY,I22.1,,,,,,
ISCHMCHT,ICD10DX,ANY,I22.2,,,,,,
ISCHMCHT,ICD10DX,ANY,I22.8,,,,,,
ISCHMCHT,ICD10DX,ANY,I22.9,,,,,,
ISCHMCHT,ICD10DX,ANY,I23.0,,,,,,
ISCHMCHT,ICD10DX,ANY,I23.1,,,,,,
ISCHMCHT,ICD10DX,ANY,I23.2,,,,,,
ISCHMCHT,ICD10DX,ANY,I23.3,,,,,,
ISCHMCHT,ICD10DX,ANY,I23.4,,,,,,
ISCHMCHT,ICD10DX,ANY,I23.5,,,,,,
ISCHMCHT,ICD10DX,ANY,I23.6,,,,,,
ISCHMCHT,ICD10DX,ANY,I23.7,,,,,,
ISCHMCHT,ICD10DX,ANY,I23.8,,,,,,
ISCHMCHT,ICD10DX,ANY,I24.0,,,,,,
ISCHMCHT,ICD10DX,ANY,I24.1,,,,,,
ISCHMCHT,ICD10DX,ANY,I24.8,,,,,,
ISCHMCHT,ICD10DX,ANY,I24.9,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.10,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.110,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.111,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.118,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.119,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.2,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.3,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.41,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.42,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.5,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.6,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.700,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.701,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.708,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.709,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.710,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.711,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.718,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.719,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.720,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.721,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.728,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.729,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.730,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.731,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.738,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.739,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.750,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.751,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.758,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.759,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.760,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.761,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.768,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.769,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.790,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.791,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.798,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.799,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.810,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.811,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.812,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.82,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.83,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.84,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.89,,,,,,
ISCHMCHT,ICD10DX,ANY,I25.9,,,,,,
ISCHMCHT,ICD9DX,ANY,410,,,,,,
ISCHMCHT,ICD9DX,ANY,410.01,,,,,,
ISCHMCHT,ICD9DX,ANY,410.02,,,,,,
ISCHMCHT,ICD9DX,ANY,410.1,,,,,,
ISCHMCHT,ICD9DX,ANY,410.11,,,,,,
ISCHMCHT,ICD9DX,ANY,410.12,,,,,,
ISCHMCHT,ICD9DX,ANY,410.2,,,,,,
ISCHMCHT,ICD9DX,ANY,410.21,,,,,,
ISCHMCHT,ICD9DX,ANY,410.22,,,,,,
ISCHMCHT,ICD9DX,ANY,410.3,,,,,,
ISCHMCHT,ICD9DX,ANY,410.31,,,,,,
ISCHMCHT,ICD9DX,ANY,410.32,,,,,,
ISCHMCHT,ICD9DX,ANY,410.4,,,,,,
ISCHMCHT,ICD9DX,ANY,410.41,,,,,,
ISCHMCHT,ICD9DX,ANY,410.42,,,,,,
ISCHMCHT,ICD9DX,ANY,410.5,,,,,,
ISCHMCHT,ICD9DX,ANY,410.51,,,,,,
ISCHMCHT,ICD9DX,ANY,410.52,,,,,,
ISCHMCHT,ICD9DX,ANY,410.6,,,,,,
ISCHMCHT,ICD9DX,ANY,410.61,,,,,,
ISCHMCHT,ICD9DX,ANY,410.62,,,,,,
ISCHMCHT,ICD9DX,ANY,410.7,,,,,,
ISCHMCHT,ICD9DX,ANY,410.71,,,,,,
ISCHMCHT,ICD9DX,ANY,410.72,,,,,,
ISCHMCHT,ICD9DX,ANY,410.8,,,,,,
ISCHMCHT,ICD9DX,ANY,410.81,,,,,,
ISCHMCHT,ICD9DX,ANY,410.82,,,,,,
ISCHMCHT,ICD9DX,ANY,410.9,,,,,,
ISCHMCHT,ICD9DX,ANY,410.91,,,,,,
ISCHMCHT,ICD9DX,ANY,410.92,,,,,,
ISCHMCHT,ICD9DX,ANY,411,,,,,,
ISCHMCHT,ICD9DX,ANY,411.1,,,,,,
ISCHMCHT,ICD9DX,ANY,411.81,,,,,,
ISCHMCHT,ICD9DX,ANY,411.89,,,,,,
ISCHMCHT,ICD9DX,ANY,412,,,,,,
ISCHMCHT,ICD9DX,ANY,413,,,,,,
ISCHMCHT,ICD9DX,ANY,413.1,,,,,,
ISCHMCHT,ICD9DX,ANY,413.9,,,,,,
ISCHMCHT,ICD9DX,ANY,414,,,,,,
ISCHMCHT,ICD9DX,ANY,414.01,,,,,,
ISCHMCHT,ICD9DX,ANY,414.02,,,,,,
ISCHMCHT,ICD9DX,ANY,414.03,,,,,,
ISCHMCHT,ICD9DX,ANY,414.04,,,,,,
ISCHMCHT,ICD9DX,ANY,414.05,,,,,,
ISCHMCHT,ICD9DX,ANY,414.06,,,,,,
ISCHMCHT,ICD9DX,ANY,414.07,,,,,,
ISCHMCHT,ICD9DX,ANY,414.12,,,,,,
ISCHMCHT,ICD9DX,ANY,414.2,,,,,,
ISCHMCHT,ICD9DX,ANY,414.3,,,,,,
ISCHMCHT,ICD9DX,ANY,414.4,,,,,,
ISCHMCHT,ICD9DX,ANY,414.8,,,,,,
ISCHMCHT,ICD9DX,ANY,414.9,,,,,,
OSTEOPRS,ICD10DX,ANY,M81.0,,,,,,
OSTEOPRS,ICD10DX,ANY,M81.6,,,,,,
OSTEOPRS,ICD10DX,ANY,M81.8,,,,,,
OSTEOPRS,ICD9DX,ANY,733,,,,,,
OSTEOPRS,ICD9DX,ANY,733.01,,,,,,
OSTEOPRS,ICD9DX,ANY,733.02,,,,,,
OSTEOPRS,ICD9DX,ANY,733.03,,,,,,
OSTEOPRS,ICD9DX,ANY,733.09,,,,,,
RAOA,ICD10DX,ANY,M05.00,,,,,,
RAOA,ICD10DX,ANY,M05.011,,,,,,
RAOA,ICD10DX,ANY,M05.012,,,,,,
RAOA,ICD10DX,ANY,M05.019,,,,,,
RAOA,ICD10DX,ANY,M05.021,,,,,,
RAOA,ICD10DX,ANY,M05.022,,,,,,
RAOA,ICD10DX,ANY,M05.029,,,,,,
RAOA,ICD10DX,ANY,M05.031,,,,,,
RAOA,ICD10DX,ANY,M05.032,,,,,,
RAOA,ICD10DX,ANY,M05.039,,,,,,
RAOA,ICD10DX,ANY,M05.041,,,,,,
RAOA,ICD10DX,ANY,M05.042,,,,,,
RAOA,ICD10DX,ANY,M05.049,,,,,,
RAOA,ICD10DX,ANY,M05.051,,,,,,
RAOA,ICD10DX,ANY,M05.052,,,,,,
RAOA,ICD10DX,ANY,M05.059,,,,,,
RAOA,ICD10DX,ANY,M05.061,,,,,,
RAOA,ICD10DX,ANY,M05.062,,,,,,
RAOA,ICD10DX,ANY,M05.069,,,,,,
RAOA,ICD10DX,ANY,M05.071,,,,,,
RAOA,ICD10DX,ANY,M05.072,,,,,,
RAOA,ICD10DX,ANY,M05.079,,,,,,
RAOA,ICD10DX,ANY,M05.09,,,,,,
RAOA,ICD10DX,ANY,M05.20,,,,,,
RAOA,ICD10DX,ANY,M05.211,,,,,,
RAOA,ICD10DX,ANY,M05.212,,,,,,
RAOA,ICD10DX,ANY,M05.219,,,,,,
RAOA,ICD10DX,ANY,M05.221,,,,,,
RAOA,ICD10DX,ANY,M05.222,,,,,,
RAOA,ICD10DX,ANY,M05.229,,,,,,
RAOA,ICD10DX,ANY,M05.231,,,,,,
RAOA,ICD10DX,ANY,M05.232,,,,,,
RAOA,ICD10DX,ANY,M05.239,,,,,,
RAOA,ICD10DX,ANY,M05.241,,,,,,
RAOA,ICD10DX,ANY,M05.242,,,,,,
RAOA,ICD10DX,ANY,M05.249,,,,,,
RAOA,ICD10DX,ANY,M05.251,,,,,,
RAOA,ICD10DX,ANY,M05.252,,,,,,
RAOA,ICD10DX,ANY,M05.259,,,,,,
RAOA,ICD10DX,ANY,M05.261,,,,,,
RAOA,ICD10DX,ANY,M05.262,,,,,,
RAOA,ICD10DX,ANY,M05.269,,,,,,
RAOA,ICD10DX,ANY,M05.271,,,,,,
RAOA,ICD10DX,ANY,M05.272,,,,,,
RAOA,ICD10DX,ANY,M05.279,,,,,,
RAOA,ICD10DX,ANY,M05.29,,,,,,
RAOA,ICD10DX,ANY,M05.30,,,,,,
RAOA,ICD10DX,ANY,M05.311,,,,,,
RAOA,ICD10DX,ANY,M05.312,,,,,,
RAOA,ICD10DX,ANY,M05.319,,,,,,
RAOA,ICD10DX,ANY,M05.321,,,,,,
RAOA,ICD10DX,ANY,M05.322,,,,,,
RAOA,ICD10DX,ANY,M05.329,,,,,,
RAOA,ICD10DX,ANY,M05.331,,,,,,
RAOA,ICD10DX,ANY,M05.332,,,,,,
RAOA,ICD10DX,ANY,M05.339,,,,,,
RAOA,ICD10DX,ANY,M05.341,,,,,,
RAOA,ICD10DX,ANY,M05.342,,,,,,
RAOA,ICD10DX,ANY,M05.349,,,,,,
RAOA,ICD10DX,ANY,M05.351,,,,,,
RAOA,ICD10DX,ANY,M05.352,,,,,,
RAOA,ICD10DX,ANY,M05.359,,,,,,
RAOA,ICD10DX,ANY,M05.361,,,,,,
RAOA,ICD10DX,ANY,M05.362,,,,,,
RAOA,ICD10DX,ANY,M05.369,,,,,,
RAOA,ICD10DX,ANY,M05.371,,,,,,
RAOA,ICD10DX,ANY,M05.372,,,,,,
RAOA,ICD10DX,ANY,M05.379,,,,,,
RAOA,ICD10DX,ANY,M05.39,,,,,,
RAOA,ICD10DX,ANY,M05.40,,,,,,
RAOA,ICD10DX,ANY,M05.411,,,,,,
RAOA,ICD10DX,ANY,M05.412,,,,,,
RAOA,ICD10DX,ANY,M05.419,,,,,,
RAOA,ICD10DX,ANY,M05.421,,,,,,
RAOA,ICD10DX,ANY,M05.422,,,,,,
RAOA,ICD10DX,ANY,M05.429,,,,,,
RAOA,ICD10DX,ANY,M05.431,,,,,,
RAOA,ICD10DX,ANY,M05.432,,,,,,
RAOA,ICD10DX,ANY,M05.439,,,,,,
RAOA,ICD10DX,ANY,M05.441,,,,,,
RAOA,ICD10DX,ANY,M05.442,,,,,,
RAOA,ICD10DX,ANY,M05.449,,,,,,
RAOA,ICD10DX,ANY,M05.451,,,,,,
RAOA,ICD10DX,ANY,M05.452,,,,,,
RAOA,ICD10DX,ANY,M05.459,,,,,,
RAOA,ICD10DX,ANY,M05.461,,,,,,
RAOA,ICD10DX,ANY,M05.462,,,,,,
RAOA,ICD10DX,ANY,M05.469,,,,,,
RAOA,ICD10DX,ANY,M05.471,,,,,,
RAOA,ICD10DX,ANY,M05.472,,,,,,
RAOA,ICD10DX,ANY,M05.479,,,,,,
RAOA,ICD10DX,ANY,M05.49,,,,,,
RAOA,ICD10DX,ANY,M05.50,,,,,,
RAOA,ICD10DX,ANY,M05.511,,,,,,
RAOA,ICD10DX,ANY,M05.512,,,,,,
RAOA,ICD10DX,ANY,M05.519,,,,,,
RAOA,ICD10DX,ANY,M05.521,,,,,,
RAOA,ICD10DX,ANY,M05.522,,,,,,
RAOA,ICD10DX,ANY,M05.529,,,,,,
RAOA,ICD10DX,ANY,M05.531,,,,,,
RAOA,ICD10DX,ANY,M05.532,,,,,,
RAOA,ICD10DX,ANY,M05.539,,,,,,
RAOA,ICD10DX,ANY,M05.541,,,,,,
RAOA,ICD10DX,ANY,M05.542,,,,,,
RAOA,ICD10DX,ANY,M05.549,,,,,,
RAOA,ICD10DX,ANY,M05.551,,,,,,
RAOA,ICD10DX,ANY,M05.552,,,,,,
RAOA,ICD10DX,ANY,M05.559,,,,,,
RAOA,ICD10DX,ANY,M05.561,,,,,,
RAOA,ICD10DX,ANY,M05.562,,,,,,
RAOA,ICD10DX,ANY,M05.569,,,,,,
RAOA,ICD10DX,ANY,M05.571,,,,,,
RAOA,ICD10DX,ANY,M05.572,,,,,,
RAOA,ICD10DX,ANY,M05.579,,,,,,
RAOA,ICD10DX,ANY,M05.59,,,,,,
RAOA,ICD10DX,ANY,M05.60,,,,,,
RAOA,ICD10DX,ANY,M05.611,,,,,,
RAOA,ICD10DX,ANY,M05.612,,,,,,
RAOA,ICD10DX,ANY,M05.619,,,,,,
RAOA,ICD10DX,ANY,M05.621,,,,,,
RAOA,ICD10DX,ANY,M05.622,,,,,,
RAOA,ICD10DX,ANY,M05.629,,,,,,
RAOA,ICD10DX,ANY,M05.631,,,,,,
RAOA,ICD10DX,ANY,M05.632,,,,,,
RAOA,ICD10DX,ANY,M05.639,,,,,,
RAOA,ICD10DX,ANY,M05.641,,,,,,
RAOA,ICD10DX,ANY,M05.642,,,,,,
RAOA,ICD10DX,ANY,M05.649,,,,,,
RAOA,ICD10DX,ANY,M05.651,,,,,,
RAOA,ICD10DX,ANY,M05.652,,,,,,
RAOA,ICD10DX,ANY,M05.659,,,,,,
RAOA,ICD10DX,ANY,M05.661,,,,,,
RAOA,ICD10DX,ANY,M05.662,,,,,,
RAOA,ICD10DX,ANY,M05.669,,,,,,
RAOA,ICD10DX,ANY,M05.671,,,,,,
RAOA,ICD10DX,ANY,M05.672,,,,,,
RAOA,ICD10DX,ANY,M05.679,,,,,,
RAOA,ICD10DX,ANY,M05.69,,,,,,
RAOA,ICD10DX,ANY,M05.70,,,,,,
RAOA,ICD10DX,ANY,M05.711,,,,,,
RAOA,ICD10DX,ANY,M05.712,,,,,,
RAOA,ICD10DX,ANY,M05.719,,,,,,
RAOA,ICD10DX,ANY,M05.721,,,,,,
RAOA,ICD10DX,ANY,M05.722,,,,,,
RAOA,ICD10DX,ANY,M05.729,,,,,,
RAOA,ICD10DX,ANY,M05.731,,,,,,
RAOA,ICD10DX,ANY,M05.732,,,,,,
RAOA,ICD10DX,ANY,M05.739,,,,,,
RAOA,ICD10DX,ANY,M05.741,,,,,,
RAOA,ICD10DX,ANY,M05.742,,,,,,
RAOA,ICD10DX,ANY,M05.749,,,,,,
RAOA,ICD10DX,ANY,M05.751,,,,,,
RAOA,ICD10DX,ANY,M05.752,,,,,,
RAOA,ICD10DX,ANY,M05.759,,,,,,
RAOA,ICD10DX,ANY,M05.761,,,,,,
RAOA,ICD10DX,ANY,M05.762,,,,,,
RAOA,ICD10DX,ANY,M05.769,,,,,,
RAOA,ICD10DX,ANY,M05.771,,,,,,
RAOA,ICD10DX,ANY,M05.772,,,,,,
RAOA,ICD10DX,ANY,M05.779,,,,,,
RAOA,ICD10DX,ANY,M05.79,,,,,,
RAOA,ICD10DX,ANY,M05.7A,,,,,,
RAOA,ICD10DX,ANY,M05.80,,,,,,
RAOA,ICD10DX,ANY,M05.811,,,,,,
RAOA,ICD10DX,ANY,M05.812,,,,,,
RAOA,ICD10DX,ANY,M05.819,,,,,,
RAOA,ICD10DX,ANY,M05.821,,,,,,
RAOA,ICD10DX,ANY,M05.822,,,,,,
RAOA,ICD10DX,ANY,M05.829,,,,,,
RAOA,ICD10DX,ANY,M05.831,,,,,,
RAOA,ICD10DX,ANY,M05.832,,,,,,
RAOA,ICD10DX,ANY,M05.839,,,,,,
RAOA,ICD10DX,ANY,M05.841,,,,,,
RAOA,ICD10DX,ANY,M05.842,,,,,,
RAOA,ICD10DX,ANY,M05.849,,,,,,
RAOA,ICD10DX,ANY,M05.851,,,,,,
RAOA,ICD10DX,ANY,M05.852,,,,,,
RAOA,ICD10DX,ANY,M05.859,,,,,,
RAOA,ICD10DX,ANY,M05.861,,,,,,
RAOA,ICD10DX,ANY,M05.862,,,,,,
RAOA,ICD10DX,ANY,M05.869,,,,,,
RAOA,ICD10DX,ANY,M05.871,,,,,,
RAOA,ICD10DX,ANY,M05.872,,,,,,
RAOA,ICD10DX,ANY,M05.879,,,,,,
RAOA,ICD10DX,ANY,M05.89,,,,,,
RAOA,ICD10DX,ANY,M05.8A,,,,,,
RAOA,ICD10DX,ANY,M05.9,,,,,,
RAOA,ICD10DX,ANY,M06.00,,,,,,
RAOA,ICD10DX,ANY,M06.011,,,,,,
RAOA,ICD10DX,ANY,M06.012,,,,,,
RAOA,ICD10DX,ANY,M06.019,,,,,,
RAOA,ICD10DX,ANY,M06.021,,,,,,
RAOA,ICD10DX,ANY,M06.022,,,,,,
RAOA,ICD10DX,ANY,M06.029,,,,,,
RAOA,ICD10DX,ANY,M06.031,,,,,,
RAOA,ICD10DX,ANY,M06.032,,,,,,
RAOA,ICD10DX,ANY,M06.039,,,,,,
RAOA,ICD10DX,ANY,M06.041,,,,,,
RAOA,ICD10DX,ANY,M06.042,,,,,,
RAOA,ICD10DX,ANY,M06.049,,,,,,
RAOA,ICD10DX,ANY,M06.051,,,,,,
RAOA,ICD10DX,ANY,M06.052,,,,,,
RAOA,ICD10DX,ANY,M06.059,,,,,,
RAOA,ICD10DX,ANY,M06.061,,,,,,
RAOA,ICD10DX,ANY,M06.062,,,,,,
RAOA,ICD10DX,ANY,M06.069,,,,,,
RAOA,ICD10DX,ANY,M06.071,,,,,,
RAOA,ICD10DX,ANY,M06.072,,,,,,
RAOA,ICD10DX,ANY,M06.079,,,,,,
RAOA,ICD10DX,ANY,M06.08,,,,,,
RAOA,ICD10DX,ANY,M06.09,,,,,,
RAOA,ICD10DX,ANY,M06.0A,,,,,,
RAOA,ICD10DX,ANY,M06.1,,,,,,
RAOA,ICD10DX,ANY,M06.20,,,,,,
RAOA,ICD10DX,ANY,M06.211,,,,,,
RAOA,ICD10DX,ANY,M06.212,,,,,,
RAOA,ICD10DX,ANY,M06.219,,,,,,
RAOA,ICD10DX,ANY,M06.221,,,,,,
RAOA,ICD10DX,ANY,M06.222,,,,,,
RAOA,ICD10DX,ANY,M06.229,,,,,,
RAOA,ICD10DX,ANY,M06.231,,,,,,
RAOA,ICD10DX,ANY,M06.232,,,,,,
RAOA,ICD10DX,ANY,M06.239,,,,,,
RAOA,ICD10DX,ANY,M06.241,,,,,,
RAOA,ICD10DX,ANY,M06.242,,,,,,
RAOA,ICD10DX,ANY,M06.249,,,,,,
RAOA,ICD10DX,ANY,M06.251,,,,,,
RAOA,ICD10DX,ANY,M06.252,,,,,,
RAOA,ICD10DX,ANY,M06.259,,,,,,
RAOA,ICD10DX,ANY,M06.261,,,,,,
RAOA,ICD10DX,ANY,M06.262,,,,,,
RAOA,ICD10DX,ANY,M06.269,,,,,,
RAOA,ICD10DX,ANY,M06.271,,,,,,
RAOA,ICD10DX,ANY,M06.272,,,,,,
RAOA,ICD10DX,ANY,M06.279,,,,,,
RAOA,ICD10DX,ANY,M06.28,,,,,,
RAOA,ICD10DX,ANY,M06.29,,,,,,
RAOA,ICD10DX,ANY,M06.30,,,,,,
RAOA,ICD10DX,ANY,M06.311,,,,,,
RAOA,ICD10DX,ANY,M06.312,,,,,,
RAOA,ICD10DX,ANY,M06.319,,,,,,
RAOA,ICD10DX,ANY,M06.321,,,,,,
RAOA,ICD10DX,ANY,M06.322,,,,,,
RAOA,ICD10DX,ANY,M06.329,,,,,,
RAOA,ICD10DX,ANY,M06.331,,,,,,
RAOA,ICD10DX,ANY,M06.332,,,,,,
RAOA,ICD10DX,ANY,M06.339,,,,,,
RAOA,ICD10DX,ANY,M06.341,,,,,,
RAOA,ICD10DX,ANY,M06.342,,,,,,
RAOA,ICD10DX,ANY,M06.349,,,,,,
RAOA,ICD10DX,ANY,M06.351,,,,,,
RAOA,ICD10DX,ANY,M06.352,,,,,,
RAOA,ICD10DX,ANY,M06.359,,,,,,
RAOA,ICD10DX,ANY,M06.361,,,,,,
RAOA,ICD10DX,ANY,M06.362,,,,,,
RAOA,ICD10DX,ANY,M06.369,,,,,,
RAOA,ICD10DX,ANY,M06.371,,,,,,
RAOA,ICD10DX,ANY,M06.372,,,,,,
RAOA,ICD10DX,ANY,M06.379,,,,,,
RAOA,ICD10DX,ANY,M06.38,,,,,,
RAOA,ICD10DX,ANY,M06.39,,,,,,
RAOA,ICD10DX,ANY,M06.80,,,,,,
RAOA,ICD10DX,ANY,M06.811,,,,,,
RAOA,ICD10DX,ANY,M06.812,,,,,,
RAOA,ICD10DX,ANY,M06.819,,,,,,
RAOA,ICD10DX,ANY,M06.821,,,,,,
RAOA,ICD10DX,ANY,M06.822,,,,,,
RAOA,ICD10DX,ANY,M06.829,,,,,,
RAOA,ICD10DX,ANY,M06.831,,,,,,
RAOA,ICD10DX,ANY,M06.832,,,,,,
RAOA,ICD10DX,ANY,M06.839,,,,,,
RAOA,ICD10DX,ANY,M06.841,,,,,,
RAOA,ICD10DX,ANY,M06.842,,,,,,
RAOA,ICD10DX,ANY,M06.849,,,,,,
RAOA,ICD10DX,ANY,M06.851,,,,,,
RAOA,ICD10DX,ANY,M06.852,,,,,,
RAOA,ICD10DX,ANY,M06.859,,,,,,
RAOA,ICD10DX,ANY,M06.861,,,,,,
RAOA,ICD10DX,ANY,M06.862,,,,,,
RAOA,ICD10DX,ANY,M06.869,,,,,,
RAOA,ICD10DX,ANY,M06.871,,,,,,
RAOA,ICD10DX,ANY,M06.872,,,,,,
RAOA,ICD10DX,ANY,M06.879,,,,,,
RAOA,ICD10DX,ANY,M06.88,,,,,,
RAOA,ICD10DX,ANY,M06.89,,,,,,
RAOA,ICD10DX,ANY,M06.8A,,,,,,
RAOA,ICD10DX,ANY,M06.9,,,,,,
RAOA,ICD10DX,ANY,M08.00,,,,,,
RAOA,ICD10DX,ANY,M08.011,,,,,,
RAOA,ICD10DX,ANY,M08.012,,,,,,
RAOA,ICD10DX,ANY,M08.019,,,,,,
RAOA,ICD10DX,ANY,M08.021,,,,,,
RAOA,ICD10DX,ANY,M08.022,,,,,,
RAOA,ICD10DX,ANY,M08.029,,,,,,
